product_type,external_temp,current_room_temp,humidity,volume_kg,packaging_type,storage_time_hr,airflow_rating,ideal_room_temp
curd,38.48,19.73,33.42,6.57,metal,7.6,good,5.2
butter,35.03,11.14,52.59,50.61,glass,41.7,poor,7.08
flavored_beverage,44.55,16.62,54.01,83.4,glass,51.1,good,4.98
milk,24.89,12.55,87.98,11.16,tetrapack,61.7,moderate,4.19
flavored_beverage,24.75,9.74,36.3,45.82,tetrapack,18.0,poor,5.36
curd,43.26,14.91,88.19,43.68,metal,52.7,moderate,3.75
butter,31.31,14.88,84.41,29.24,plastic,50.5,good,6.45
butter,22.59,16.58,38.63,60.78,tetrapack,44.3,moderate,5.92
milk,25.51,7.27,58.26,12.84,glass,45.9,poor,4.04
ice-cream,41.68,7.71,33.73,31.9,tetrapack,29.4,poor,-17.82
milk,28.45,19.35,82.94,69.13,tetrapack,36.4,poor,4.06
cheese,33.15,4.61,51.51,46.41,glass,43.0,good,8.34
curd,38.98,11.31,55.48,39.28,tetrapack,53.2,good,5.21
cheese,22.95,1.53,88.09,35.64,metal,22.9,good,8.69
cheese,21.09,17.31,47.16,24.42,tetrapack,12.9,good,8.34
cheese,25.83,16.63,60.8,86.72,plastic,22.1,poor,7.56
butter,24.99,1.74,64.23,32.63,tetrapack,9.8,poor,4.99
milk,42.49,16.29,38.42,10.88,glass,54.7,poor,3.64
flavored_beverage,38.73,9.5,63.73,53.96,plastic,7.5,moderate,6.09
flavored_beverage,25.01,16.46,61.7,28.42,tetrapack,19.8,poor,5.66
butter,24.13,8.01,43.52,52.88,metal,2.9,moderate,5.87
curd,33.58,9.77,77.14,97.94,metal,70.8,poor,4.6
ice-cream,28.04,1.42,85.1,42.79,plastic,42.1,moderate,-18.03
ice-cream,44.65,8.62,69.78,56.06,metal,62.1,good,-18.88
butter,38.42,10.56,73.72,6.49,metal,60.1,good,7.04
flavored_beverage,38.09,11.06,37.45,85.54,tetrapack,3.1,moderate,5.87
milk,44.72,6.71,88.14,51.97,metal,46.8,moderate,3.8
cheese,26.51,1.56,87.8,74.86,glass,10.8,moderate,9.35
cheese,30.05,7.5,55.71,53.88,plastic,11.8,poor,9.41
cheese,29.79,0.15,78.64,68.56,plastic,56.1,poor,9.24
cheese,26.64,2.6,34.86,14.63,plastic,35.3,good,7.8
flavored_beverage,38.86,17.76,55.25,62.32,glass,6.8,moderate,5.83
curd,34.75,2.66,70.58,12.78,plastic,42.8,moderate,4.64
milk,31.91,0.59,52.91,20.57,tetrapack,3.7,moderate,3.75
flavored_beverage,26.41,11.69,75.69,76.58,glass,63.5,poor,4.81
cheese,22.49,10.12,54.84,62.21,plastic,26.0,poor,8.96
butter,38.35,0.62,50.53,10.73,metal,44.0,moderate,6.78
milk,27.36,9.22,50.8,82.71,plastic,31.0,poor,2.99
flavored_beverage,40.91,8.69,39.51,37.39,metal,71.5,poor,4.45
milk,22.09,7.85,63.15,63.69,tetrapack,64.6,poor,2.7
cheese,21.26,7.99,42.12,39.3,glass,30.7,good,8.31
butter,39.78,10.46,37.43,2.85,metal,2.5,good,6.84
milk,42.18,5.05,42.26,43.11,tetrapack,23.1,good,2.2
cheese,40.45,5.91,68.67,31.0,glass,33.3,poor,7.56
curd,20.89,8.05,56.03,38.07,plastic,1.9,poor,4.53
flavored_beverage,28.06,5.02,76.88,11.01,tetrapack,32.7,moderate,5.32
butter,23.24,1.42,89.83,63.61,plastic,55.6,moderate,5.76
butter,37.0,5.72,59.12,18.16,tetrapack,71.6,poor,6.16
curd,41.89,10.18,62.39,66.33,metal,4.7,poor,5.18
curd,44.97,2.05,66.57,59.27,glass,65.7,good,5.21
cheese,27.52,18.69,54.73,55.21,plastic,18.5,poor,9.0
cheese,38.21,5.94,66.74,31.13,glass,32.2,moderate,9.73
flavored_beverage,34.79,14.82,41.48,78.23,tetrapack,51.3,good,4.79
ice-cream,34.43,3.78,86.54,21.47,tetrapack,40.2,good,-18.56
flavored_beverage,42.91,13.22,38.56,4.52,glass,50.1,poor,5.4
curd,32.7,8.06,60.38,6.34,glass,26.8,moderate,3.58
butter,29.76,10.3,53.63,76.07,metal,61.3,good,6.7
butter,34.21,17.55,74.04,81.16,metal,35.9,good,5.77
curd,44.36,3.41,31.64,82.79,plastic,10.2,good,5.01
ice-cream,24.03,3.57,46.6,18.3,plastic,6.0,poor,-17.94
curd,42.72,3.99,43.75,36.34,plastic,67.0,moderate,4.45
cheese,30.25,9.21,55.44,42.13,glass,14.8,good,9.4
milk,42.95,13.18,63.99,39.74,metal,62.6,good,3.03
cheese,20.21,3.64,41.01,51.14,plastic,38.8,moderate,7.17
flavored_beverage,41.73,5.82,48.75,87.79,tetrapack,6.4,moderate,5.6
cheese,37.33,4.39,89.0,85.86,plastic,61.7,good,10.23
ice-cream,22.8,15.41,87.81,92.46,plastic,59.4,good,-17.96
butter,36.04,8.54,48.01,10.14,metal,53.5,moderate,6.87
milk,22.01,6.47,72.87,56.19,glass,46.7,poor,3.55
curd,29.53,6.38,70.88,24.68,plastic,65.2,good,4.18
butter,21.38,10.25,82.42,76.02,tetrapack,5.0,good,6.28
cheese,22.8,15.76,85.69,79.47,glass,71.1,poor,7.75
butter,44.24,7.71,49.17,51.65,tetrapack,63.2,good,5.39
flavored_beverage,23.92,9.99,43.37,96.91,tetrapack,41.5,poor,4.25
curd,28.77,12.59,53.93,85.86,metal,15.5,poor,4.53
butter,33.71,12.61,88.75,94.18,metal,40.0,good,7.25
flavored_beverage,30.04,12.14,84.53,9.34,glass,47.9,moderate,5.72
butter,42.08,7.08,49.97,51.34,tetrapack,58.9,poor,6.4
flavored_beverage,42.8,0.38,55.28,48.09,plastic,71.0,moderate,5.97
butter,31.49,1.13,47.58,57.29,tetrapack,68.2,moderate,6.34
curd,33.7,7.04,63.13,45.92,glass,68.2,moderate,4.43
curd,28.56,1.82,63.21,74.08,metal,51.5,good,3.64
butter,23.41,12.98,79.89,22.36,glass,48.8,good,5.94
butter,25.88,18.69,61.43,57.64,tetrapack,70.9,poor,6.58
flavored_beverage,20.45,14.21,60.34,32.07,glass,20.8,poor,5.44
butter,35.09,14.9,38.01,50.74,metal,4.0,poor,5.48
butter,30.8,11.56,62.42,33.04,glass,24.9,good,6.82
curd,23.21,1.56,87.44,36.25,tetrapack,25.2,good,4.05
flavored_beverage,33.01,15.0,77.3,11.41,tetrapack,38.5,moderate,5.95
flavored_beverage,26.66,2.27,47.98,33.49,glass,58.9,poor,5.9
milk,35.17,17.56,44.45,62.05,tetrapack,56.2,moderate,3.21
flavored_beverage,29.26,10.69,38.88,55.54,metal,29.2,poor,5.57
milk,44.35,7.37,77.4,58.98,plastic,48.1,good,3.44
cheese,22.6,15.16,40.49,31.06,tetrapack,34.3,poor,8.57
curd,27.88,8.49,70.72,12.65,tetrapack,13.4,moderate,3.79
milk,30.34,9.08,51.92,86.48,plastic,30.2,poor,3.21
milk,44.72,19.61,64.94,65.55,tetrapack,33.0,moderate,4.36
ice-cream,30.79,18.04,50.92,67.65,plastic,67.2,moderate,-17.29
curd,37.56,18.4,31.35,93.49,plastic,46.5,good,5.35
curd,37.02,2.36,51.09,93.95,glass,29.5,poor,3.3
ice-cream,21.98,19.54,80.57,39.97,tetrapack,32.2,good,-18.73
ice-cream,43.32,13.61,79.21,60.24,glass,62.5,poor,-17.47
milk,32.37,16.58,75.96,13.71,plastic,49.3,good,3.91
flavored_beverage,40.85,2.55,63.75,92.79,glass,43.3,good,4.86
ice-cream,38.5,1.69,68.76,81.03,tetrapack,52.7,good,-18.47
flavored_beverage,40.87,11.85,33.68,35.84,plastic,33.0,poor,4.99
cheese,25.57,19.19,54.06,28.95,plastic,36.0,moderate,8.56
cheese,41.38,14.38,35.66,92.62,plastic,6.3,good,8.34
curd,36.7,9.3,61.98,46.23,metal,25.5,good,3.51
curd,36.63,14.1,76.84,17.19,glass,12.0,good,4.04
cheese,44.97,0.9,87.62,2.27,plastic,4.4,good,9.34
flavored_beverage,34.39,3.61,36.57,59.17,tetrapack,4.6,good,5.44
ice-cream,42.55,14.5,77.8,57.15,metal,17.5,moderate,-18.1
butter,25.68,14.76,46.45,19.41,metal,6.1,moderate,6.42
ice-cream,22.52,3.04,70.53,67.63,glass,51.3,good,-19.13
cheese,21.45,14.21,74.37,28.1,glass,21.7,good,7.24
flavored_beverage,32.46,0.48,84.71,49.6,glass,32.2,good,5.35
flavored_beverage,38.07,14.56,66.4,16.85,metal,1.6,moderate,5.21
flavored_beverage,21.65,9.07,84.99,72.68,plastic,22.8,poor,4.34
butter,43.53,12.2,74.49,81.65,glass,67.8,poor,6.52
curd,23.28,3.35,73.58,5.33,tetrapack,9.6,moderate,3.27
ice-cream,25.53,6.47,82.87,98.53,plastic,40.6,good,-17.49
curd,25.73,9.9,37.45,71.28,tetrapack,7.3,good,4.8
butter,35.44,10.15,48.93,96.54,tetrapack,50.0,good,6.53
ice-cream,28.83,11.84,88.44,85.35,metal,9.2,poor,-17.77
ice-cream,20.71,0.33,89.86,54.94,glass,23.9,moderate,-18.23
curd,27.42,15.54,84.59,30.59,plastic,44.8,moderate,4.61
curd,37.92,15.46,43.39,8.37,tetrapack,22.3,moderate,4.16
cheese,38.63,13.12,71.43,17.17,tetrapack,43.6,moderate,9.4
curd,39.02,2.41,77.69,35.58,tetrapack,53.5,moderate,4.79
cheese,42.25,13.85,76.56,82.95,metal,36.6,good,9.59
ice-cream,39.29,8.4,66.82,59.06,plastic,51.5,poor,-17.38
flavored_beverage,37.45,0.9,42.88,67.83,tetrapack,6.1,good,4.68
milk,21.52,13.96,58.86,79.71,glass,26.7,good,3.97
flavored_beverage,43.48,15.04,69.81,75.01,tetrapack,68.3,good,5.63
cheese,38.52,6.15,67.59,27.66,plastic,31.0,good,9.06
curd,21.01,11.43,39.37,68.82,glass,17.2,poor,5.05
ice-cream,42.4,11.14,52.57,73.5,metal,16.5,poor,-19.0
ice-cream,25.81,16.79,75.16,76.04,plastic,21.2,moderate,-17.43
milk,35.83,12.68,32.21,80.75,tetrapack,69.9,poor,4.14
milk,32.79,1.39,38.79,63.7,plastic,31.4,good,2.17
ice-cream,36.18,18.51,72.67,66.22,plastic,53.5,good,-17.8
ice-cream,36.85,5.83,47.66,72.45,plastic,41.5,poor,-18.01
ice-cream,34.64,10.33,78.02,97.73,metal,52.0,good,-18.93
curd,29.6,1.21,43.43,50.21,tetrapack,69.2,poor,3.9
flavored_beverage,30.78,11.18,45.4,19.44,tetrapack,36.2,good,5.2
curd,26.64,19.93,56.98,73.09,metal,39.2,moderate,3.65
cheese,30.93,7.06,40.32,99.07,metal,17.8,moderate,7.79
curd,35.67,9.25,35.28,37.67,glass,15.1,poor,5.07
milk,40.43,8.79,55.54,56.44,tetrapack,32.1,good,2.54
milk,25.55,6.9,60.4,33.5,tetrapack,57.8,poor,2.3
flavored_beverage,43.77,3.68,30.16,90.73,tetrapack,23.2,moderate,5.6
ice-cream,42.38,19.88,36.45,61.46,tetrapack,3.5,poor,-17.64
flavored_beverage,34.49,19.56,42.91,14.8,plastic,20.3,poor,5.59
flavored_beverage,30.25,2.15,41.76,21.12,metal,37.9,good,4.87
flavored_beverage,25.01,14.7,68.73,10.49,plastic,27.7,good,6.0
curd,20.78,12.33,60.34,25.91,metal,72.0,good,4.92
ice-cream,28.29,14.72,74.72,26.98,metal,6.7,poor,-17.96
ice-cream,36.91,9.88,54.22,51.85,plastic,18.2,good,-18.3
milk,25.52,17.02,71.84,1.92,tetrapack,15.9,moderate,3.89
cheese,36.91,15.41,56.51,66.66,metal,41.1,moderate,9.97
flavored_beverage,20.31,11.86,66.07,32.35,tetrapack,7.2,moderate,5.45
curd,44.38,17.57,89.02,50.93,plastic,53.8,poor,4.34
milk,33.45,13.04,57.38,7.76,tetrapack,25.2,good,3.48
butter,32.7,13.0,64.06,40.76,metal,12.6,moderate,6.72
cheese,23.58,7.91,63.99,53.98,plastic,45.6,good,8.45
ice-cream,22.14,3.21,80.92,14.36,tetrapack,54.5,good,-18.71
flavored_beverage,23.73,11.94,39.57,78.24,glass,68.9,moderate,4.49
butter,39.98,3.54,86.78,61.44,tetrapack,69.0,moderate,6.19
milk,43.31,5.32,43.71,54.81,metal,35.2,moderate,2.45
curd,44.8,7.42,50.4,49.75,metal,60.5,moderate,4.45
curd,43.47,2.04,30.76,41.6,tetrapack,49.5,poor,3.6
ice-cream,33.35,14.16,80.66,19.08,glass,63.3,moderate,-18.19
curd,37.8,5.48,57.9,80.69,metal,49.4,moderate,4.55
ice-cream,31.8,9.27,71.57,48.64,metal,50.6,moderate,-17.96
cheese,27.66,2.66,43.36,93.05,metal,31.0,poor,8.35
butter,26.46,14.02,32.34,4.72,tetrapack,17.8,moderate,6.81
milk,30.85,3.38,58.16,25.79,tetrapack,4.0,poor,3.56
butter,23.56,11.03,83.31,12.1,metal,71.5,good,6.56
ice-cream,20.61,4.49,58.43,14.58,plastic,10.6,moderate,-18.24
ice-cream,21.84,12.86,56.57,43.07,glass,14.5,poor,-18.43
curd,41.56,3.16,52.85,36.68,tetrapack,22.8,poor,3.21
ice-cream,42.85,2.43,78.35,4.78,glass,62.3,good,-19.24
milk,26.31,6.56,46.89,34.39,tetrapack,10.8,poor,2.39
butter,20.45,10.62,72.43,16.79,metal,38.8,poor,5.58
curd,31.35,5.31,89.84,30.01,metal,59.9,moderate,4.51
ice-cream,25.82,5.47,34.26,74.46,glass,35.5,poor,-17.77
ice-cream,41.11,14.6,70.47,20.6,glass,23.6,moderate,-18.7
curd,43.08,13.31,64.59,4.04,metal,31.6,moderate,4.45
cheese,26.89,2.81,78.25,72.46,metal,63.0,moderate,8.4
flavored_beverage,42.13,3.53,33.2,23.42,plastic,20.1,good,4.71
cheese,22.63,7.61,89.29,36.06,glass,3.1,poor,7.71
ice-cream,22.25,4.5,37.63,51.56,plastic,12.1,good,-18.68
cheese,32.02,0.8,39.51,7.01,metal,11.0,good,9.1
flavored_beverage,23.33,16.29,35.17,61.76,glass,17.4,good,6.08
curd,21.63,0.41,52.22,12.23,plastic,23.3,moderate,3.74
flavored_beverage,36.75,5.51,63.76,39.39,plastic,29.1,moderate,5.46
butter,20.3,7.95,32.92,68.04,plastic,43.0,moderate,6.14
ice-cream,37.39,5.09,36.56,46.06,glass,50.2,poor,-18.23
ice-cream,30.48,7.11,51.19,56.08,tetrapack,51.4,good,-17.99
flavored_beverage,38.37,6.23,31.78,8.73,plastic,24.5,good,4.26
cheese,21.99,1.84,33.19,2.65,plastic,31.9,poor,6.76
cheese,36.54,14.22,86.76,70.84,tetrapack,63.5,poor,9.58
butter,43.06,14.15,88.21,45.14,tetrapack,46.3,moderate,5.93
ice-cream,40.94,15.07,64.92,2.28,tetrapack,65.1,moderate,-17.69
milk,27.94,7.85,62.66,4.2,plastic,48.7,poor,3.35
ice-cream,33.77,9.06,69.72,5.31,glass,68.4,good,-18.29
milk,21.57,11.33,61.06,96.99,plastic,67.5,good,2.9
flavored_beverage,37.93,7.61,54.12,74.52,metal,62.6,poor,5.16
flavored_beverage,42.79,12.86,33.33,19.75,plastic,66.5,poor,4.93
cheese,26.42,13.92,31.78,68.33,tetrapack,11.5,good,7.24
ice-cream,41.25,6.66,61.2,99.27,glass,8.0,good,-18.55
curd,27.79,9.78,67.84,93.28,tetrapack,1.4,good,4.34
butter,25.45,13.76,45.54,60.73,glass,25.5,good,6.57
curd,41.76,5.09,40.6,39.86,tetrapack,44.1,poor,4.3
ice-cream,26.67,17.79,89.69,78.22,plastic,42.7,good,-17.11
butter,34.68,1.41,79.04,74.57,plastic,56.5,moderate,6.07
cheese,33.49,4.26,61.82,20.67,glass,49.2,good,9.87
cheese,33.93,1.42,70.13,11.95,metal,23.8,poor,8.74
ice-cream,31.38,7.84,51.91,60.18,glass,18.4,poor,-18.08
cheese,40.99,14.25,61.1,32.35,plastic,60.2,moderate,8.05
flavored_beverage,39.26,14.79,48.17,52.08,glass,12.0,moderate,5.45
ice-cream,33.12,7.35,38.88,89.22,metal,31.3,moderate,-19.06
curd,23.43,14.32,50.18,68.92,metal,39.2,moderate,4.43
ice-cream,30.14,5.71,62.85,62.38,glass,24.9,moderate,-18.13
milk,43.59,6.15,53.47,50.48,tetrapack,58.1,moderate,2.39
butter,27.72,0.21,50.6,35.26,tetrapack,58.3,moderate,5.62
milk,30.8,18.88,67.51,9.68,plastic,13.6,poor,4.3
cheese,25.5,15.01,50.74,85.91,metal,46.7,moderate,7.41
cheese,22.8,11.06,44.81,44.8,tetrapack,30.1,poor,8.06
butter,33.63,15.95,77.41,10.46,metal,13.0,poor,5.47
milk,28.84,11.41,30.63,57.33,metal,58.5,good,3.46
curd,27.89,11.24,66.2,93.81,glass,68.2,poor,3.57
cheese,21.77,16.98,45.76,82.2,glass,47.9,good,9.55
flavored_beverage,42.83,4.4,76.34,75.79,tetrapack,64.1,good,5.23
milk,24.67,15.4,48.23,5.5,glass,59.0,moderate,4.15
curd,27.74,14.45,58.82,92.29,tetrapack,12.6,poor,5.12
ice-cream,37.4,6.85,33.28,41.7,plastic,65.2,poor,-17.97
cheese,24.25,17.25,77.64,97.24,glass,16.2,good,7.44
butter,24.12,15.07,65.72,85.12,glass,55.8,good,6.97
cheese,29.15,7.53,58.68,37.13,tetrapack,38.1,poor,9.11
cheese,30.65,5.55,63.69,3.89,glass,67.0,moderate,8.24
milk,32.92,10.03,55.31,16.47,metal,53.7,moderate,3.68
milk,30.9,5.12,37.5,39.87,tetrapack,7.1,good,2.33
milk,21.86,7.92,57.66,73.63,plastic,44.1,poor,2.78
flavored_beverage,26.84,16.38,73.57,79.71,tetrapack,23.2,poor,5.69
cheese,22.84,15.79,34.73,81.98,metal,44.5,poor,9.26
curd,39.05,9.5,40.32,21.63,tetrapack,45.5,good,3.37
curd,35.66,17.32,44.66,7.65,tetrapack,56.6,good,4.01
milk,33.09,5.07,62.04,35.71,glass,68.3,moderate,2.42
milk,32.4,15.27,70.08,2.6,plastic,23.4,moderate,2.71
milk,22.26,3.5,36.71,18.22,plastic,52.9,moderate,2.3
butter,20.06,15.91,36.42,99.66,tetrapack,15.1,poor,5.26
flavored_beverage,43.34,4.6,87.18,48.6,plastic,13.1,poor,5.71
milk,22.42,7.54,33.85,79.19,metal,54.5,good,2.54
milk,44.01,8.18,66.46,8.58,metal,31.4,poor,2.77
flavored_beverage,25.34,19.89,59.05,82.28,glass,55.3,good,4.8
butter,23.06,13.63,47.38,1.88,glass,18.4,good,6.12
butter,37.41,20.0,41.38,41.86,tetrapack,49.5,poor,7.12
milk,21.24,12.1,83.59,17.55,glass,50.4,poor,4.27
ice-cream,21.77,12.47,56.87,24.53,metal,43.6,poor,-19.04
curd,21.3,12.61,34.49,12.35,plastic,65.2,good,4.85
flavored_beverage,20.4,0.16,41.51,33.11,glass,38.7,poor,5.02
milk,25.66,10.93,45.35,2.5,metal,63.6,good,3.5
ice-cream,35.24,1.58,49.84,94.66,tetrapack,9.3,poor,-17.68
ice-cream,35.47,10.74,47.22,57.18,tetrapack,38.7,poor,-18.2
curd,41.74,19.52,87.61,67.2,metal,37.5,good,4.07
ice-cream,43.92,1.0,77.69,20.82,plastic,8.2,poor,-17.74
cheese,35.83,2.23,58.49,35.21,plastic,33.6,good,9.99
flavored_beverage,35.38,12.12,43.78,58.91,tetrapack,60.5,poor,5.27
butter,44.6,0.16,71.44,98.17,tetrapack,55.8,good,6.03
ice-cream,28.72,1.85,80.2,95.44,metal,51.3,moderate,-17.73
curd,41.07,11.44,37.92,63.07,metal,64.4,good,4.05
butter,25.94,4.34,39.97,87.71,plastic,58.2,good,5.75
milk,24.34,10.14,48.21,81.52,plastic,9.5,good,3.29
butter,39.39,1.02,35.11,53.02,metal,63.0,poor,6.94
flavored_beverage,22.94,3.63,83.3,5.33,plastic,55.9,moderate,5.32
flavored_beverage,40.23,3.63,75.94,27.93,glass,38.6,poor,4.56
milk,23.9,4.92,34.14,9.13,metal,48.6,good,3.77
ice-cream,42.13,19.15,66.25,51.58,metal,23.0,good,-17.22
cheese,32.86,4.72,75.21,92.92,metal,7.6,moderate,9.1
cheese,35.86,10.65,55.76,29.76,plastic,69.0,poor,7.37
curd,42.72,13.6,43.28,20.3,plastic,7.0,good,4.85
curd,36.1,8.46,62.18,30.13,tetrapack,54.9,good,3.85
cheese,23.57,8.14,36.31,57.64,tetrapack,18.7,moderate,8.15
flavored_beverage,29.25,8.03,56.35,90.83,metal,39.3,good,5.12
cheese,40.26,9.95,42.78,22.98,plastic,33.5,poor,9.84
milk,43.74,8.43,43.49,2.36,glass,3.7,good,2.51
cheese,36.97,10.73,69.73,2.01,metal,68.1,poor,7.59
curd,32.61,18.99,72.21,3.73,glass,22.1,moderate,4.68
cheese,22.86,16.25,74.92,96.54,glass,62.1,poor,8.44
cheese,26.08,17.48,37.65,83.76,glass,61.6,good,9.96
ice-cream,21.79,1.37,45.37,26.5,glass,19.1,good,-19.47
milk,43.37,6.96,45.65,72.25,glass,23.0,poor,3.36
milk,24.79,11.85,84.32,59.48,glass,39.7,good,2.9
milk,21.73,9.05,81.32,97.29,plastic,39.4,poor,3.13
milk,35.58,17.32,41.6,75.99,metal,55.6,moderate,4.37
milk,24.84,8.19,37.52,32.67,plastic,34.1,poor,2.19
ice-cream,22.39,7.98,34.0,7.43,tetrapack,33.5,poor,-18.06
curd,25.87,12.46,80.88,64.12,tetrapack,58.0,poor,4.59
ice-cream,40.39,11.96,39.48,98.73,glass,40.4,good,-17.33
ice-cream,37.79,12.12,55.59,67.07,plastic,26.0,poor,-17.75
curd,32.23,19.47,41.13,50.68,tetrapack,2.5,moderate,5.17
cheese,42.99,5.72,57.58,36.54,metal,47.4,poor,7.65
butter,32.1,8.24,73.2,4.41,tetrapack,49.5,poor,7.07
cheese,20.15,2.13,56.2,62.36,plastic,36.0,good,8.62
butter,29.4,10.72,66.81,20.52,glass,59.8,poor,6.62
flavored_beverage,34.12,6.5,52.41,16.36,metal,11.5,good,4.54
ice-cream,24.05,12.79,53.86,4.53,plastic,33.9,poor,-17.83
butter,37.99,0.17,62.51,7.72,glass,27.5,poor,5.35
ice-cream,39.96,16.05,76.84,6.73,plastic,25.9,poor,-17.58
milk,31.4,14.42,77.32,70.5,tetrapack,16.1,moderate,2.92
cheese,25.04,6.27,55.96,16.45,metal,24.2,good,8.93
ice-cream,25.84,5.81,69.79,42.81,tetrapack,59.6,moderate,-18.81
curd,22.79,13.1,78.39,40.23,tetrapack,39.2,moderate,4.3
butter,28.95,17.25,38.43,96.37,tetrapack,13.2,good,5.43
ice-cream,44.62,16.58,48.45,8.9,metal,42.9,poor,-17.33
curd,25.37,19.36,42.98,45.63,metal,24.8,good,4.97
curd,26.87,5.94,62.38,88.04,glass,63.3,poor,3.79
cheese,21.58,15.74,48.97,34.84,metal,66.7,good,8.65
butter,39.16,15.24,88.79,76.75,glass,2.8,poor,6.25
curd,27.35,12.89,30.08,67.89,plastic,2.9,good,4.36
milk,24.72,12.84,46.05,31.07,metal,34.4,poor,2.37
milk,40.82,6.74,46.9,78.31,metal,65.6,good,3.38
cheese,30.5,18.53,73.21,83.45,metal,2.0,poor,9.96
butter,33.17,7.74,50.84,7.51,metal,25.9,moderate,5.65
curd,26.8,9.14,60.1,88.17,plastic,32.1,good,4.47
flavored_beverage,42.33,12.89,35.79,14.88,metal,55.2,poor,4.39
butter,35.76,3.98,81.81,16.81,metal,58.4,poor,6.85
ice-cream,25.74,4.48,80.2,97.43,plastic,4.5,poor,-18.44
curd,36.93,13.13,83.1,91.44,metal,7.6,moderate,5.29
flavored_beverage,27.94,3.79,68.06,84.03,metal,33.7,poor,5.99
flavored_beverage,36.44,15.73,46.3,91.36,plastic,16.1,poor,4.55
butter,43.7,19.46,64.75,60.2,plastic,52.6,good,7.03
curd,38.49,14.5,37.83,51.46,tetrapack,8.9,good,5.05
flavored_beverage,42.25,16.54,54.49,77.16,plastic,24.6,moderate,4.93
ice-cream,33.21,17.63,32.97,3.66,metal,35.7,poor,-18.38
milk,27.84,1.66,84.9,7.8,metal,27.6,moderate,2.27
curd,38.2,2.3,44.64,40.45,plastic,65.6,poor,3.3
cheese,40.37,11.78,58.02,56.43,tetrapack,47.5,poor,7.46
ice-cream,40.03,10.13,65.75,98.28,metal,14.2,poor,-18.54
cheese,32.45,13.75,75.1,86.68,plastic,57.8,good,9.25
ice-cream,28.87,14.36,42.6,21.04,metal,66.4,good,-17.36
milk,27.86,7.88,80.55,17.83,plastic,35.3,moderate,4.18
ice-cream,44.06,2.93,84.18,72.65,tetrapack,46.3,moderate,-17.21
curd,33.13,11.37,58.88,24.31,plastic,38.3,moderate,4.05
flavored_beverage,32.74,13.77,66.94,73.49,plastic,33.2,moderate,5.87
butter,39.66,6.63,68.91,18.0,tetrapack,62.2,moderate,5.96
curd,27.09,17.99,60.85,70.38,plastic,55.5,moderate,3.67
flavored_beverage,28.4,16.0,52.56,50.36,tetrapack,36.7,poor,4.8
flavored_beverage,37.07,18.3,60.55,42.16,plastic,25.4,good,5.1
curd,40.87,8.07,74.03,7.88,glass,70.5,good,5.07
flavored_beverage,32.35,1.91,52.65,76.85,glass,47.1,good,4.18
cheese,32.64,10.66,38.75,88.11,plastic,55.6,moderate,8.88
curd,26.45,6.61,41.99,62.4,tetrapack,31.6,good,4.14
curd,39.53,13.95,75.65,76.66,tetrapack,21.3,good,4.19
butter,34.91,2.65,35.13,55.68,tetrapack,6.4,poor,6.66
butter,42.61,0.01,38.83,97.86,metal,8.6,good,5.46
cheese,31.12,15.73,51.19,70.06,glass,14.3,moderate,9.23
flavored_beverage,28.05,2.62,66.46,46.9,tetrapack,32.0,poor,5.12
butter,29.68,16.14,85.38,21.42,metal,49.7,good,6.15
cheese,29.41,1.63,65.62,20.58,metal,58.3,poor,8.27
ice-cream,25.53,5.09,59.57,86.25,tetrapack,71.4,moderate,-18.47
flavored_beverage,30.74,14.24,38.98,20.23,plastic,50.9,moderate,4.59
ice-cream,21.51,8.18,50.76,36.11,metal,30.3,moderate,-19.0
curd,32.43,10.43,81.94,60.19,metal,56.8,moderate,3.72
ice-cream,40.21,4.05,50.15,70.95,plastic,11.8,poor,-18.11
ice-cream,33.08,4.34,78.31,80.7,metal,49.7,poor,-17.83
ice-cream,27.92,17.25,37.46,54.53,glass,11.0,moderate,-17.98
milk,22.28,8.54,52.18,47.07,plastic,16.4,poor,3.37
flavored_beverage,42.9,19.23,42.99,17.51,plastic,17.3,moderate,6.31
ice-cream,44.24,4.4,45.51,72.93,metal,65.0,good,-17.93
butter,27.21,2.32,71.27,64.51,glass,70.6,moderate,6.1
milk,44.74,5.27,36.39,77.92,metal,56.5,moderate,3.34
flavored_beverage,37.54,7.41,81.06,81.26,tetrapack,33.1,good,6.32
butter,27.47,7.28,45.49,86.73,plastic,57.3,poor,5.47
milk,40.16,14.45,75.75,77.48,glass,32.7,poor,2.9
flavored_beverage,42.05,9.49,69.88,98.05,plastic,11.3,good,5.88
butter,33.74,12.38,78.9,82.22,tetrapack,29.2,poor,6.72
ice-cream,39.41,7.07,59.05,52.23,plastic,32.2,poor,-18.27
butter,21.11,3.39,46.35,37.28,metal,19.9,moderate,5.96
butter,33.7,15.31,75.9,17.18,tetrapack,17.0,poor,6.82
ice-cream,38.21,10.41,70.98,61.66,tetrapack,36.9,poor,-18.99
ice-cream,21.03,13.56,39.95,60.1,tetrapack,69.9,moderate,-19.27
ice-cream,33.67,16.81,50.38,53.59,tetrapack,28.0,moderate,-18.45
cheese,23.79,2.68,84.51,55.18,metal,43.0,poor,8.16
milk,29.97,16.6,77.08,86.02,tetrapack,5.3,moderate,2.69
milk,25.73,13.97,82.23,60.34,glass,38.8,poor,3.58
curd,25.28,10.23,34.09,63.0,plastic,67.9,poor,4.57
